timestamp,Agreement,Concentrating,Disagreement,Interested,Thinking,Unsure
03-04-2019 23:00:20:259,0.4214337788170315,0.5417152053624787,0.48521598985069114,0.7779729811599322,0.466815372465506,0.7193636924514651 
03-04-2019 23:00:20:296,0.43398812880111093,0.12629637893378043,0.8075645076167479,0.7521574855415991,0.5199624140950656,0.8772527173794036 
03-04-2019 23:00:20:334,0.7533550099002811,0.08388113742721826,0.3358058935728768,0.24897488954316327,0.5846689521605852,0.8626678793997332 
03-04-2019 23:00:20:370,0.08845732736897849,0.9416330521252574,0.9430263904250678,0.9637161384398174,0.9825841250507081,0.5751332117222412 
03-04-2019 23:00:20:405,0.20306117103477517,0.7999146858815906,0.414191448223716,0.8659436728238107,0.5466460444274945,0.7041249446706195 
03-04-2019 23:00:20:455,0.9550288746362652,0.48685171663189175,0.7935161172520661,0.7975385460135186,0.8148591512473138,0.451604356305239 
03-04-2019 23:00:20:490,0.9110671813587674,0.0897477765785043,0.5661431956623629,0.3135531065690814,0.3599039362815223,0.48190134379720895 
03-04-2019 23:00:20:526,0.16788453576714935,0.6260025040616731,0.6111440273026555,0.8279100465626962,0.9024288598535011,0.9482616759185505 
03-04-2019 23:00:20:572,0.7407877716339244,0.17204490092861946,0.37850941204404154,0.902290573950354,0.5279140547919154,0.9806296599587666 
03-04-2019 23:00:20:612,0.7875412825114448,0.2937420695581422,0.9340732408488911,0.29034899084771804,0.1926000429673581,0.9998052274542124 
03-04-2019 23:00:20:648,0.32058739756856536,0.7434576624950413,0.8895571523590872,0.9392861401452712,0.6898087323000076,0.3230746146074812 
03-04-2019 23:00:20:684,0.7845437040222674,0.9909845397059044,0.568555300022739,0.9719472753503455,0.7881884249789793,0.5119783361662742 
03-04-2019 23:00:20:721,0.0010894231761473527,0.8913969554894915,0.1966973911313672,0.12490505430405119,0.4874733784768137,0.024110329574155265 
03-04-2019 23:00:20:759,0.846605996378596,0.15281009834213732,0.18405236347346354,0.33825720100763934,0.6936174933634526,0.3902018779345273 
03-04-2019 23:00:20:799,0.9508255872498296,0.47249249725785725,0.9726825005385262,0.5485553705108199,0.7880423783637643,0.8807130635880028 
03-04-2019 23:00:20:838,0.9076165619326502,0.5991731327509581,0.4771596454645478,0.7029614603686517,0.1801621606337046,0.6401211174819968 
03-04-2019 23:00:20:876,0.1742763533216385,0.5585939263034326,0.2632170199515098,0.9381851214008857,0.971929101895721,0.7717935439670418 
03-04-2019 23:00:20:913,0.9892985284033244,0.7411158189619581,0.42843934499930836,0.854448386315122,0.8047173100264408,0.6872797114733787 
03-04-2019 23:00:20:954,0.9595099029067374,0.9662410762042082,0.9706210056932515,0.29095823741123594,0.8266186450148677,0.6613655392787169 
03-04-2019 23:00:20:991,0.06367539848513681,0.11782612659121405,0.327296250400526,0.7033401532333828,0.8728258986631345,0.13724323052097487 
03-04-2019 23:00:21:26,0.14693660410482035,0.5867402849017394,0.07200595984521752,0.07228113935559144,0.938142871458642,0.5715974089866661 
03-04-2019 23:00:21:64,0.5041821443651503,0.02298470993939805,0.4469976020967459,0.8533872758823354,0.8802479026849671,0.603403899365066 
03-04-2019 23:00:21:109,0.7233003631974803,0.8511032046086003,0.37372438037629174,0.9075055463755506,0.0023204971635770733,0.1844305699841956 
03-04-2019 23:00:21:151,0.259292603582698,0.7954157345878498,0.4967348736762619,0.6421008935350999,0.9008957135532966,0.05420367507161683 
03-04-2019 23:00:21:186,0.7971246941627769,0.9601670567032495,0.0660595473973764,0.020247817409563384,0.9454592367345553,0.801181504184192 
03-04-2019 23:00:21:222,0.9569854591853241,0.9620259819496336,0.28574457864694525,0.1808298968113926,0.5928588758646015,0.07874884235534496 
03-04-2019 23:00:21:259,0.42323648422143234,0.4810804020937641,0.08981165117744105,0.6067903820678081,0.10373926407910972,0.10414326560584819 
03-04-2019 23:00:21:294,0.9720825048156435,0.052915811220863085,0.4165821500770872,0.7717075110286867,0.12907283227726973,0.639936227104408 
03-04-2019 23:00:21:332,0.8501320694063933,0.816030501345071,0.12682994566404582,0.05145355673461671,0.706725527655363,0.43436657033212334 
03-04-2019 23:00:21:369,0.11468054147362372,0.49184702353023746,0.48197666571901165,0.2010279102920708,0.08135966358771063,0.06287733046690158 
03-04-2019 23:00:21:405,0.08593012725919791,0.9987757868970895,0.21309446914808028,0.6428293429238563,0.880114624540159,0.8044781002473328 
03-04-2019 23:00:21:442,0.7650522655739305,0.5614119747397541,0.10107362619542992,0.7815817597275485,0.05648431728497261,0.8840112383883139 
03-04-2019 23:00:21:478,0.38159268254265866,0.8303410613453226,0.41738027057960303,0.9106936477419697,0.04973784168838802,0.2596537889173691 
03-04-2019 23:00:21:517,0.3065730485432585,0.9012598570513437,0.04703791301790672,0.22867263741342747,0.19939347916217998,0.4924787349230355 
03-04-2019 23:00:21:554,0.23543953887391633,0.8347938227858557,0.6267089399699046,0.5672553435038972,0.4164180900687672,0.8248192513274372 
03-04-2019 23:00:21:589,0.28570136640606414,0.25318232533789775,0.9496895845515531,0.8749899462023409,0.7329817722368862,0.03518282418150376 
03-04-2019 23:00:21:624,0.7437222376325147,0.30767470977321887,0.698220284598744,0.1796733245296137,0.08165353658108987,0.508912382410022 
03-04-2019 23:00:21:661,0.03480649701364602,0.4185880894828031,0.1410263113927681,0.7340263015794616,0.09311455562907123,0.10959144046198821 
03-04-2019 23:00:21:699,0.5919219618113494,0.559398307620493,0.3970214994128718,0.718784005592525,0.3095363762418949,0.7251095894373196 
03-04-2019 23:00:21:735,0.9490440421311553,0.34507760919615427,0.4186666907087089,0.545920804597731,0.17194167158729345,0.07859074950945033 
03-04-2019 23:00:21:773,0.3009006787743742,0.31555969826635,0.6946316620200641,0.16586200055969258,0.8048732549842584,0.836432107535628 
03-04-2019 23:00:21:808,0.4700203152371346,0.9641066003465627,0.236607223242163,0.38753515376575787,0.49068949413738694,0.02780775884725628 
03-04-2019 23:00:21:849,0.8137225607727651,0.31699806922835116,0.49460497517005175,0.28215628886638744,0.3065883090047612,0.4319706393095192 
03-04-2019 23:00:21:886,0.06660445489658495,0.7299146983392668,0.12651362014563916,0.03478766912358655,0.6719404685369433,0.8496596751474784 
03-04-2019 23:00:21:925,0.8156874293850329,0.25132993237909007,0.47408311499917477,0.833212514152754,0.550562822266547,0.025059578059647092 
03-04-2019 23:00:21:960,0.06154717983126412,0.6211841717162623,0.363795791867353,0.7742814516076052,0.5410277485300176,0.18573757601390806 
03-04-2019 23:00:21:996,0.8705452107169619,0.3261165497240084,0.5115450923588434,5.740173046229202E-4,0.8206827050009378,0.0035268227218910875 
03-04-2019 23:00:22:34,0.4128194767614175,0.4096586559718366,0.9884438602707906,0.4890019112938704,0.9646675453053625,0.6852733513870531 
03-04-2019 23:00:22:69,0.07724926296912382,0.4940093678320634,0.9477365073731372,0.028732763778282933,0.868782585824132,0.1393882400758787 
03-04-2019 23:00:22:104,0.7688790206836735,0.335000257360759,0.9115096185803463,0.8808638638217394,0.3009092147078627,0.9064571731009666 
03-04-2019 23:00:22:142,0.5619871675492566,0.40551736517075654,0.39066296550048163,0.4208006250548427,0.8044371854478108,0.824433377350992 
03-04-2019 23:00:22:181,0.41675962967599045,0.29161843438408397,0.2667968380250023,0.14117774276696415,0.5811104095825025,0.8681373967084325 
03-04-2019 23:00:22:218,0.11738705726047116,0.7301449224960346,0.9581319803506207,0.5630199680862226,0.7510006064074873,0.10051767517302734 
03-04-2019 23:00:22:256,0.5102337080297685,0.8021764229523375,0.5326334403656936,0.9547321573677199,0.27862814772185984,0.8848649676028529 
03-04-2019 23:00:22:293,0.8806411032110333,0.23468807715264794,0.28414167752554875,0.8597892474512752,0.23585874604144474,0.9651596160218767 
03-04-2019 23:00:22:330,0.6357530965543949,0.9937757462502971,0.9618790164688683,0.13368715307770418,0.9151997842121296,0.8627903898345703 
03-04-2019 23:00:22:368,0.3453377751892658,0.8242647152671897,0.8130445007337957,0.5175079235703826,0.4270262743596581,0.4756015446712708 
03-04-2019 23:00:22:409,0.9853299546010139,0.9982340428933163,0.7693597382612904,0.7386243390115049,0.9846724516019493,0.23142005059573478 
03-04-2019 23:00:22:449,0.6641445191913756,0.3213931410296883,0.39638112883766674,0.5438761025676923,0.6096480718665596,0.570354495320591 
03-04-2019 23:00:22:485,0.3226814823996558,0.784283635517269,0.6452527609346025,0.9667284014894811,0.9294489681524856,0.943302881267938 
03-04-2019 23:00:22:538,0.022872053540261006,0.1832969644263347,0.0783174930319207,0.6273993285459122,0.6858625681616772,0.9989878195377401 
03-04-2019 23:00:22:585,0.992345074546953,0.7910620374634831,0.7329306185128723,0.8133597590578615,0.8003214543803754,0.1509964168353326 
03-04-2019 23:00:22:627,0.2655814809340563,0.4067335664361158,0.9770368461278123,0.14790191860248625,0.8574515414604633,0.8490976364309026 
03-04-2019 23:00:22:667,0.2538928902742278,0.5590947067488468,0.8087849491040339,0.6013056903097643,0.8598329208056502,0.5025222643494461 
03-04-2019 23:00:22:702,0.2761650448090561,0.6699149248862627,0.8177279939198897,0.957620643085182,0.020668774762223507,0.6347665811973524 
03-04-2019 23:00:22:739,0.6712789862476755,0.8387000713550351,0.7057483351580082,0.7524939706360099,0.29288689038135596,0.6142487291136883 
03-04-2019 23:00:22:774,0.0017970925425815354,0.5117238859988159,0.7732982232658356,0.8806076373207056,0.20581806947441517,0.47792963603911454 
03-04-2019 23:00:22:827,0.9256912496129416,0.1785782751328563,0.034725723790957175,0.33612509900948695,0.5278401360442733,0.29538205240813564 
03-04-2019 23:00:22:871,0.290076581432988,0.5999226683963541,0.7677156297258184,0.3610629377145702,0.5157414300209442,0.9064548810587417 
03-04-2019 23:00:22:907,0.4957602708911796,0.11758654587668271,0.9683311117640051,0.8559396933504417,0.9519244025125501,0.2485012143218872 
03-04-2019 23:00:22:946,0.9230703518528296,0.9450143714277883,0.10745739959980594,0.9723403494137094,0.6902602904808397,0.3455813549650244 
03-04-2019 23:00:22:986,0.8660541541106931,0.9334935312042149,0.18305970921685233,0.3921089539854884,0.4199397443752846,0.890374917621466 
03-04-2019 23:00:23:21,0.4116024511822546,0.49658581152532855,0.7776503622187619,0.4953934803080787,0.5668157773901039,0.9529790491492105 
03-04-2019 23:00:23:56,0.9539526045921836,0.4597758785726882,0.9305833478245098,0.36994220813398637,0.6830030141713929,0.39709482792996864 
03-04-2019 23:00:23:92,0.09966486617246106,0.24580485571723754,0.002760129450561699,0.6405339719985316,0.1425483335738691,0.29431913733065174 
03-04-2019 23:00:23:130,0.8915618754577438,0.33018142232138936,0.24495553009746796,0.9464071488360505,0.11033917491335099,0.49944280864558355 
03-04-2019 23:00:23:167,0.5116018827222046,0.4334806211596589,0.7298394833742494,0.5500546357237135,0.5956710086563843,0.4377773300778529 
03-04-2019 23:00:23:202,0.4639912845191716,0.9953688922650407,0.5799254679810659,0.2984570468471921,0.031698722648414224,0.8816087694065067 
03-04-2019 23:00:23:237,0.14827988604237363,0.7558474501730067,0.6171430492052166,0.3524692281450029,0.8457495297878025,0.0949489741234707 
03-04-2019 23:00:23:274,0.23436880882590605,0.02853680892124566,0.30407450094605304,0.46983489987230553,0.4641930340304542,0.745433552482084 
03-04-2019 23:00:23:311,0.003890715965231384,0.6862133308078485,0.6600460897320705,0.757160128037278,0.2825198194622831,0.9669102780289318 
03-04-2019 23:00:23:352,0.06527379950505952,0.3456945607504559,0.46780451695064784,0.15526255313061743,0.8794409659185134,0.22051371885836446 
03-04-2019 23:00:23:386,0.13123052592624218,0.5543733289775695,0.49330468024634544,0.08114418249520572,0.7253652981767226,0.6578623418528322 
03-04-2019 23:00:23:425,0.14039181901154985,0.8924163175123742,0.5243906706821659,0.7017211471772579,0.029994110103804816,0.5575786586272938 
03-04-2019 23:00:23:461,0.4200922177761234,0.4443467881084825,0.785724845568382,0.46014468254909857,0.19937328973619783,0.818240581196411 
03-04-2019 23:00:23:501,0.7573079414101814,0.18878474919331545,0.22186217211690684,0.4730425170515562,0.07295166967505962,0.021270659101755185 
03-04-2019 23:00:23:537,0.5757659229894937,0.36912297496036783,0.22778020451876257,0.14322560002530382,0.6525657446843585,0.7483021683574256 
03-04-2019 23:00:23:576,0.8830592129457192,0.7967383415956314,0.07379312915185299,0.8993965502293179,0.756708401419288,0.9453131804404376 
03-04-2019 23:00:23:613,0.8469218104923587,0.09616612564593896,0.9573646210637974,0.5593136922499723,0.6549270756896279,0.7794137059806578 
03-04-2019 23:00:23:651,0.7876743693713653,0.9021062369554522,0.2982723957047605,0.4613486308380613,0.6105329241129213,0.9531242297118481 
03-04-2019 23:00:23:688,0.5817339694906423,0.9073774102637996,0.1929093423768059,0.25453681615673507,0.19475885832582096,0.5156585222667835 
03-04-2019 23:00:23:725,0.972648735839443,0.15953764950195548,0.5185382665535047,0.3378163927685838,0.19905517983713472,0.5462955465286087 
03-04-2019 23:00:23:761,0.749229371577624,0.7453358109639469,0.6755693167022219,0.5470559806206509,0.26792359007632716,0.9429885298267243 
03-04-2019 23:00:23:801,0.014652348576081886,0.6409178234150336,0.15664898604947208,0.9815666375010017,0.49609746048732684,0.34672565494250973 
03-04-2019 23:00:23:841,0.05279961560587665,0.2941338672280146,0.03500607113436105,0.3389693391354899,0.41227654348834264,0.4394692974949389 
03-04-2019 23:00:23:877,0.1283460718300895,0.8321733069196582,0.7716589083648331,0.9030832440685866,0.209994337198385,0.9073131266392532 
03-04-2019 23:00:23:915,0.7684035342279656,0.25744500738443454,0.5721023855609793,0.1297219974705227,0.8281077650402449,0.30375032279149616 
03-04-2019 23:00:23:950,0.5206861612257423,0.6943841093568024,0.9464224703828051,0.5950126033441608,0.6665134256146228,0.952703095198978 
03-04-2019 23:00:23:988,0.07269889494401716,0.9765630817199917,0.5206880388022708,0.6656054072130173,0.4644592926624779,0.29092301674147036 
03-04-2019 23:00:24:23,0.7228589111132919,0.505856517818593,0.7272702733169157,0.5338239571858614,0.8787241847097936,0.4996939812049541 
03-04-2019 23:00:24:57,0.8946632211331013,0.35652635985909364,0.8601263671475012,0.2903311319518266,0.900027195742557,0.29443469965618563 
03-04-2019 23:00:24:95,0.7148618468830251,0.5102908950074223,0.1633416660443311,0.37177439319494443,0.4868051577990622,0.903539619151791 
03-04-2019 23:00:24:133,0.04823388821419072,0.5194476045978199,0.5842909039902202,0.9390148235249942,0.5217756367569727,0.4395263226368432 
03-04-2019 23:00:24:169,0.2208511042361161,0.9804851879977504,0.6100448947482914,0.3442776798859938,0.1748809882954374,0.10909179396820867 
03-04-2019 23:00:24:208,0.36559997028596025,0.461839679792422,0.354854406623615,0.3156566862704935,0.983210211542124,0.6459035891305331 
03-04-2019 23:00:24:247,0.3487878526143027,0.7211497596966143,0.5646111395709591,0.15301107695909322,0.6109961717218005,0.4989722800855043 
03-04-2019 23:00:24:284,0.3121240671812221,0.004949354136665862,0.5577600276662105,0.08378534789814873,0.34783463272112114,0.3325081399204619 
03-04-2019 23:00:24:322,0.3210513215709154,0.804290532145678,0.9327493534041633,0.7100653455453908,0.8930894345969431,0.6172393769814757 
03-04-2019 23:00:24:357,0.12050463145940005,0.5270719829284005,0.331194923114391,0.9140532745039394,0.3299878525381038,0.15994015251289506 
03-04-2019 23:00:24:394,0.006267343677069603,0.2424786809915218,0.028909435741154232,0.6290595493463921,0.40854533290120554,0.34268223728521785 
03-04-2019 23:00:24:433,0.5434543523732265,0.5581872304470192,0.735129571000587,0.9088158770488595,0.19450542764918988,0.1676689994196282 
03-04-2019 23:00:24:469,0.9745115062078623,0.21686258073861442,0.8272133161172956,0.8053421850325756,0.2637936992152756,0.1763025182289657 
03-04-2019 23:00:24:508,0.9517294411678019,0.4572558747108624,0.814581306111371,0.40702771945360006,0.19208312291929241,0.5400093878207345 
03-04-2019 23:00:24:545,0.4030902083876795,0.27310907536477336,0.4746165847088012,0.8096430556682052,0.16011144549994993,0.6001062154180947 
03-04-2019 23:00:24:585,0.0020952007221562985,0.0449054436030385,0.41005732456093846,0.9869222691709947,0.0026771827138448723,0.602643179799724 
03-04-2019 23:00:24:624,0.4780848619808281,0.9216921218063361,0.2840697240612474,0.24516509483843074,0.5940110359473689,0.5341810831941632 
03-04-2019 23:00:24:663,0.670402331324821,0.966023280614862,0.09814194881402916,0.7170079679431898,0.41975132149795624,0.2634688345657349 
03-04-2019 23:00:24:701,0.3191706718166696,0.30553357722031815,0.19030094608591697,0.06752045496018244,0.9319399490199934,0.05108476097989256 
03-04-2019 23:00:24:736,0.3643043876899599,0.8660924779407182,0.699931517329352,0.7275902097471647,0.4991028095563722,0.7763854807530534 
03-04-2019 23:00:24:770,0.44385215311724746,0.6617408360822427,0.47153496252420823,0.8630439012162199,0.47779352819177,0.8655903853201139 
03-04-2019 23:00:24:810,0.5231922097049062,0.6904007600959541,0.7834045116448803,0.747461895168767,0.8359232066032486,0.30593967823861246 
03-04-2019 23:00:24:846,0.1584432669814253,0.6166724702996104,0.7616973299254272,0.9513826805052252,0.04825409225528543,0.6930929694597696 
03-04-2019 23:00:24:884,0.9718032002249354,0.06222930873236521,0.6677479054069174,0.723282036582756,0.8073638159096461,0.19470452720640408 
03-04-2019 23:00:24:920,0.6992591341269232,0.5450189713333624,0.17931919722218226,0.558443560511036,0.4324695168432333,0.16503522912305346 
03-04-2019 23:00:24:959,0.9840715837846233,0.2702762258800905,0.25656549526495087,0.8926028610205448,0.4553077832659521,0.2901681308357116 
03-04-2019 23:00:24:998,0.6835440302390495,0.50281483420685,0.7456023138624306,0.9768660104884819,0.7798681016241434,0.4906391472137819 
03-04-2019 23:00:25:36,0.5565235770178631,0.10466294483490879,0.13771717141662354,0.19625878385016604,0.035436553275649096,0.0035674614686659334 
03-04-2019 23:00:25:70,0.5342468387299102,0.14555337698425763,0.6354941624650707,0.6216161210711755,0.6071907068562203,0.3748582237379494 
03-04-2019 23:00:25:105,0.11586429484765814,0.954431077869382,0.1904085862210001,0.029852858868390064,0.982312496225444,0.8175860366986569 
03-04-2019 23:00:25:139,0.2955215068300664,0.059629252934242705,0.49586754027748436,0.7400231869201868,0.6105274295293412,0.6592507641624451 
03-04-2019 23:00:25:174,0.7942702476382387,0.6476976125268257,0.5506625956683324,0.2745778227505412,0.15851609462995886,0.7885131665761773 
03-04-2019 23:00:25:213,0.7331942360533336,0.9365335012518975,0.030787112295164287,0.21250779222987437,0.05371459125540701,0.9788323975551722 
03-04-2019 23:00:25:251,0.09773125540270422,0.4518824670789602,0.7183811654101446,0.540749929620769,0.6322336704607464,0.02075792052766634 
03-04-2019 23:00:25:286,0.9837668562374381,0.8196043921113524,0.29268628584137224,0.3135227475289388,0.15444270649762437,0.958205565598026 
03-04-2019 23:00:25:323,0.28924749924919535,0.16986970616103336,0.24580409047095741,0.24277643153640727,0.11120465017962189,0.6980528604138456 
03-04-2019 23:00:25:358,0.9683883607103491,0.4593533918775904,0.8336219417089721,0.6260483457520438,0.44229304946849024,0.48760871722246524 
03-04-2019 23:00:25:394,0.9289793568369328,0.7881578167090834,0.3468245576334057,0.7877972805837982,0.7189239161450022,0.5750675332755998 
03-04-2019 23:00:25:437,0.8549978242517905,0.4427632770978135,0.6867764247500092,0.661093856802754,0.2733379965127739,0.6628678485968039 
03-04-2019 23:00:25:473,0.7907345138704662,0.6142414790881352,0.7697119996852991,0.8042548078513272,0.4242778376125841,0.7735122417763238 
03-04-2019 23:00:25:508,0.5951458921384537,0.5107939912899205,0.5484335682269157,0.7576587175913746,0.4714773169211296,0.5752200184771676 
03-04-2019 23:00:25:546,0.47532236622246515,0.8169092075796043,0.8494143684632226,0.21904737918165884,0.6346010272430642,0.4393516572227265 
03-04-2019 23:00:25:581,0.45784055011326175,0.4319210095836865,0.3007435656086327,0.02458640077695451,0.2260481484415342,0.3413740210498494 
03-04-2019 23:00:25:622,0.8315951098107561,0.30014764685030326,0.2963862746020751,0.6160779616056458,0.24099832776674934,0.07600518440785387 
03-04-2019 23:00:25:658,0.989457565116514,0.6192282413758518,0.34304462216751486,0.8714396975355624,0.23437951651773703,0.546896451637552 
03-04-2019 23:00:25:698,0.47708054786205434,0.7446082256418418,0.8214504621843792,0.18684321100865842,0.8078564304539282,0.2514228578353842 
03-04-2019 23:00:25:734,0.6581011907295645,0.7005845562789591,0.48049241746610605,0.9744941126916151,0.862772622187934,0.08434931249687894 
03-04-2019 23:00:25:773,0.9001110768538677,0.759182476074749,0.18520797448534,0.10486814315126258,0.7908089726835046,0.4618146871620573 
03-04-2019 23:00:25:808,0.220299158165425,0.5726421989813975,0.8619533989338297,0.033118251668960874,0.30937181646972656,0.06050531921049962 
03-04-2019 23:00:25:844,0.14090032440917155,0.3850283337581919,0.7810591851694325,0.8343717109003865,0.0691753423195326,0.4997672156404467 
03-04-2019 23:00:25:879,0.18227751090064048,0.37533124465828727,0.9486859655410298,0.10479288160526978,0.6689218333963306,0.4226775208040201 
03-04-2019 23:00:25:914,0.9355669616014038,0.6260298080810442,0.4798381100498975,0.7762971458233292,0.866234526866779,0.6889693150797154 
03-04-2019 23:00:25:949,0.2598745846814964,0.12312624686619367,0.1095137664246687,0.6337223051415728,0.334681324015917,0.5816247125287053 
03-04-2019 23:00:25:985,0.6898717968988667,0.7006797136160738,0.812872029547195,0.575420927294161,0.9037751118688648,0.6641808252632666 
03-04-2019 23:00:26:21,1.9248819823580732E-4,0.9521499923277307,0.4169232403688936,0.6862232140751605,0.5670864067266924,0.3239735165552966 
03-04-2019 23:00:26:58,0.5622824833543513,0.39815906112683985,0.5837002660456161,0.3028375332841944,0.11344940917822466,0.31686446769582355 
03-04-2019 23:00:26:96,0.4451109880760308,0.24870923219220242,0.6586914227309659,0.5272434079978014,0.3460142868196443,0.9468357157907741 
03-04-2019 23:00:26:134,0.1791271066719875,0.040491607903914595,0.8671817226195573,0.592561309197729,0.5647906665426635,0.6498169572841926 
03-04-2019 23:00:26:172,0.6559013683535047,0.20803119038224605,0.8879651828609983,0.7308647417585213,0.34848089515466574,0.7467927961562107 
03-04-2019 23:00:26:207,0.782364704651073,0.555826283031731,0.9229872851470372,0.491855755094354,0.7025584032188124,0.10398038523797093 
03-04-2019 23:00:26:241,0.96326508918976,0.07545426160816504,0.9157399638738493,0.2689190859537257,0.40355663011182275,0.6953575241091797 
03-04-2019 23:00:26:280,0.5214144020709147,0.853280105345397,0.19557193327013822,0.33614906991637283,0.23453641793486668,0.5250884968528251 
03-04-2019 23:00:26:317,0.8836310728052406,0.23497470444302382,0.29915733547585666,0.3202776908011664,0.5135917178898344,0.846828833776022 
03-04-2019 23:00:26:352,0.41377468259487304,0.5724716263271918,0.9285900092831014,0.8200284588905882,0.3720671823025071,0.9299881473940222 
03-04-2019 23:00:26:387,0.44233668180782915,0.7325372295558549,0.29414594162394025,0.9225542358457287,0.2622727669576629,0.6825632105089844 
03-04-2019 23:00:26:424,0.14255955918296936,0.37561549890389734,0.9871548758432899,0.6197285403991584,0.34401711873384566,0.5915727104658616 
03-04-2019 23:00:26:462,0.12430290373554675,0.9222584407124338,0.7832447119370911,0.6124620844688368,0.4219535220978162,0.6435206561763809 
03-04-2019 23:00:26:501,0.4101537771996172,0.4232180213635306,0.1369028384369051,0.8005388436398114,0.7239778035600904,0.8906186190137666 
03-04-2019 23:00:26:539,0.9790403392291478,0.567685281774912,0.5906626320382445,0.9583862119994871,0.3953313289705106,0.963721576348368 
03-04-2019 23:00:26:575,0.6266081885691787,0.20838161430983448,0.353626879551714,0.9087114983085676,0.18458326980471063,0.7072258142026986 
03-04-2019 23:00:26:612,0.019164143038074677,0.464908084051048,0.26171955720959195,0.2245662375019125,0.1156957562921932,0.6256414305189688 
03-04-2019 23:00:26:647,0.8820152871886808,0.19311090605675985,0.8469067504277218,0.025648975822429865,0.72818629693881,0.20728607979958502 
03-04-2019 23:00:26:685,0.5972223209114608,0.9285001554072408,0.34289209556559863,0.8633290776395631,0.7078044251764006,0.847572911139995 
03-04-2019 23:00:26:721,0.464109395196437,0.4548610301216697,0.11464547855015517,0.015890830195726013,0.6503245053112107,0.5860178589315228 
03-04-2019 23:00:26:759,0.06621039316592592,0.699862407179789,0.6830729190023025,0.5833731905143628,0.9662577954169493,0.6337533297168422 
03-04-2019 23:00:26:794,0.27166270874932974,0.45242329972203377,0.023854307017228016,0.4935317636847658,0.09486441706083737,0.02010833217305641 
03-04-2019 23:00:26:833,0.7081600346132592,0.4338260910918412,0.21622129479764385,0.07987027145223058,0.8513040371127918,0.9361991886193518 
03-04-2019 23:00:26:870,0.38922587791683827,0.9754728665001962,0.3608663921977536,0.20141728127390024,0.8054004209552221,0.4595861377230265 
03-04-2019 23:00:26:904,0.9773780629801879,0.7518394614984311,0.39603113603001006,0.5969032014378199,0.554032628092775,0.35176533819997213 
03-04-2019 23:00:26:942,0.8848762846392245,0.9040505791237633,0.919779650224259,0.6603676176750322,0.27922009659492186,0.4258937141446054 
03-04-2019 23:00:26:978,0.42300990505029,0.6441903437877547,0.758730910416064,0.6883510066841055,0.07568114031278694,0.27369870806071805 
03-04-2019 23:00:27:16,0.7862639677324478,0.7277632879888539,0.6254897128845096,0.2583898894379134,0.6782543324307417,0.029645893269384382 
03-04-2019 23:00:27:50,0.8640084965588416,0.1432675037234601,0.45807068602786816,0.2604987065361316,0.5023328341811943,0.8285318919257975 
03-04-2019 23:00:27:86,0.950958148971197,0.9918342116863903,0.24858925899752604,0.11143455043951822,0.5641508015341727,0.9884470011132374 
03-04-2019 23:00:27:125,0.8570926879835307,0.05773400219732294,6.35549527842505E-4,0.3476295762911281,0.4221323605807684,0.555305397534967 
03-04-2019 23:00:27:163,0.6215537522310863,0.10488221691904431,0.7726883080589406,0.26187706019331713,0.44629698527350536,0.9503087459634566 
03-04-2019 23:00:27:201,0.22834953265336866,0.24041773898961083,0.41158603886260003,0.821058428140487,0.9673303127362146,0.4500426736352511 
03-04-2019 23:00:27:235,0.16213698694145962,0.43395649280669213,0.02385567834332114,0.9895149396737737,0.3750477422641523,0.26178264540709884 
03-04-2019 23:00:27:273,0.2221573617718965,0.9181074719424025,0.1073123669347592,0.6161936352791058,0.010707159921166998,0.17495758556046936 
03-04-2019 23:00:27:307,0.7901243058482376,0.25793279459309193,0.7595278569172162,0.34224608685693125,0.097890030780868,0.2337394506654792 
03-04-2019 23:00:27:346,0.16498465867139112,0.9998049749315381,0.503123770601544,0.7888929935781493,0.3917224406589327,0.9277269724744479 
03-04-2019 23:00:27:384,0.9755719170665154,0.3382090652053775,0.517417779352285,0.7012742571019167,0.27725665808504085,0.27976337728530276 
03-04-2019 23:00:27:420,0.5638572474956198,0.20177831753503395,0.4887388822580131,0.3289528452584155,0.8243182192740177,0.9227631414194803 
03-04-2019 23:00:27:461,0.5232573461789726,0.9252297053561188,0.6700593797073656,6.927302584339712E-4,0.4665362104147265,0.782440935043099 
03-04-2019 23:00:27:496,0.9222865234395893,0.9096823200328226,0.866144667369307,0.8219652698018457,0.8847834320826193,0.472194589568925 
03-04-2019 23:00:27:535,0.9283459105928011,0.09360649419514933,0.36821809600087974,0.1823894378617431,0.35764633577483584,0.30856980454313365 
03-04-2019 23:00:27:570,0.7924546595092216,0.07497227348464097,0.35150521654380285,0.39905985569961155,0.6013280855817205,0.26240092467293064 
03-04-2019 23:00:27:607,0.6120098778149051,0.1964760513776248,0.31818766529784615,0.2550476685617348,0.7571486193030035,0.24585762769332686 
03-04-2019 23:00:27:643,0.5417733282067219,0.9017444886320236,0.592583757949297,0.16802509928396048,0.2631954906793599,0.44320371445314377 
03-04-2019 23:00:27:688,0.1326143897931612,0.8724181588340498,0.0658572335657498,0.5413092284515557,0.47003625038955865,0.8408792541954124 
03-04-2019 23:00:27:724,0.47973191003375204,0.49969511043463244,0.6943898348228064,0.8783523991255119,0.6920047861782287,0.7255749406939038 
